"State","Year","Month","Period","Indicator","Data Value","Percent Complete","Percent Pending Investigation","State Name","Footnote","Footnote Symbol","Predicted Value"
"OK","2017","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","103","100","0.005145621","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","103"
"OK","2017","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","106","100","0.005128863","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","106"
"OK","2017","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","101","100","0.005128205","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","101"
"OK","2017","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","103","100","0.002559902","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","103"
"OK","2017","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","101","100","0.005111037","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","101"
"OK","2017","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","102","100","0.005090872","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","102"
"OK","2017","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","97","100","0.005086729","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","97"
"OK","2018","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","94","100","0.005021089","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","94"
"OK","2018","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","85","100","0.010007756","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","85"
"OK","2018","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","82","100","0.01503458","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","82"
"OK","2018","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","79","100","0.017518394","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","79"
"OK","2018","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","77","100","0.024956326","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","77"
"OK","2018","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","78","100","0.027425266","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","78"
"OK","2018","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","69","100","0.027522018","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","69"
"OK","2018","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","69","100","0.032472398","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","69"
"OK","2018","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","66","100","0.035081565","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","66"
"OK","2018","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","68","100","0.047501188","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","68"
"OK","2018","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","72","100","0.059895183","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","72"
"OK","2018","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","71","100","0.072725449","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","71"
"OK","2019","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","68","100","0.073791349","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","68"
"OK","2019","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","65","100","0.071574642","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"OK","2019","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","62","100","0.068580137","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"OK","2019","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","57","100","0.06861325","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"OK","2019","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","57","100","0.061045403","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"OK","2019","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","60","100","0.061034535","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"OK","2019","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","66","100","0.060822626","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","66"
"OK","2019","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","65","100","0.055762553","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"OK","2019","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","67","100","0.06314088","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","67"
"OK","2019","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","69","100","0.05056123","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","69"
"OK","2019","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)","70","100","0.045455693","Oklahoma","Numbers may differ from published reports using final data. See Technical Notes.","**","70"
